user_id,name,department,status,hire_date,termination_date,last_login,role,access_level,manager_id,has_conflict
308,Tina James,IT,Active,2023-09-13,,2026-03-25,Read-Only,High,89,False
309,Erik Gamble,Procurement,Active,2024-03-25,,2026-03-30,Initiator,Low,46,False
310,Nancy Mercado,Operations,Active,2024-08-29,,2026-03-24,Initiator,High,86,False
311,Deborah Lester,Operations,Active,2024-02-29,,2026-03-28,Approver,High,19,False
312,Christopher Mccoy,Procurement,Active,2026-01-02,,2026-04-09,Initiator,High,100,False
313,Sabrina Morales,Legal,Active,2024-03-03,,2026-04-01,Initiator+Approver,Low,20,True
314,Jennifer Turner,Procurement,Active,2024-02-14,,2026-04-02,Read-Only,High,74,False
315,Dana Norman,Sales,Active,2024-02-22,,2026-04-01,Initiator+Approver,Low,36,True
316,Charles Brown,Marketing,Active,2025-07-25,,2026-04-13,Initiator+Approver,Medium,67,True
317,Nancy George,Operations,Active,2025-07-16,,2026-04-05,Admin,Low,58,False
318,Brian Wagner,Marketing,Active,2024-08-07,,2026-03-22,Read-Only,High,16,False
319,Evan Meyer,Sales,Active,2025-10-14,,2026-03-30,Approver,Low,57,False
320,Roger Casey,Finance,Active,2024-05-29,,2026-03-23,Admin,Low,9,False
321,Nancy Cohen,IT,Active,2024-07-08,,2026-03-17,Approver,Low,91,False
322,Bobby Smith,Sales,Active,2024-03-04,,2026-03-28,Approver,High,26,False
323,Danny Jackson,Sales,Terminated,2024-11-15,2023-11-21,2024-07-28,Read-Only,High,47,True
324,Jason Patterson,Legal,Active,2023-07-31,,2026-03-19,Approver,Low,12,False
325,Kelly Matthews,Finance,Active,2024-06-19,,2026-04-01,Read-Only,Low,53,False
326,Dana Kelly,Operations,Active,2025-10-14,,2026-04-09,Admin,Low,10,False
327,Jonathan Graham,Procurement,Active,2023-08-03,,2026-03-23,Admin,High,100,False
328,Nancy Contreras,Sales,Active,2025-06-23,,2026-03-31,Initiator,High,67,False
329,Christopher Warner,Sales,Active,2024-06-30,,2026-04-08,Approver,Medium,91,False
330,Tristan Miller,Marketing,Active,2024-04-05,,2026-03-14,Admin,High,33,False
331,Joyce Mcdowell,Marketing,Active,2024-08-29,,2026-04-09,Admin,Low,69,False
332,David Arias,Finance,Active,2023-05-20,,2026-03-24,Approver,Low,75,False
333,Allison Wells,Sales,Active,2025-03-29,,2026-03-23,Admin,Low,6,False
334,Michael King,HR,Active,2025-09-29,,2026-04-12,Admin,Low,27,False
335,Jacqueline Martinez,Operations,Active,2026-01-11,,2026-03-29,Admin,Low,39,False
336,Faith Bush,Procurement,Active,2024-10-29,,2026-03-19,Initiator+Approver,Medium,59,True
337,James Vincent,Finance,Active,2025-11-12,,2026-04-08,Read-Only,Medium,62,False
338,Jeremiah Franco,Procurement,Active,2025-01-21,,2026-04-03,Approver,Medium,92,False
339,Donna Kim,Legal,Active,2024-04-06,,2026-04-01,Approver,Medium,66,False
340,Robert Callahan,Finance,Active,2024-05-30,,2026-04-06,Read-Only,High,35,False
341,Jim Gilbert,Procurement,Terminated,2024-10-23,2023-08-12,2024-10-14,Initiator,High,38,True
342,James Gonzalez,Operations,Active,2023-11-09,,2026-04-06,Approver,Medium,74,False
343,Nicole Bishop,Legal,Active,2025-02-19,,2026-03-20,Approver,Medium,66,False
344,Matthew Edwards,Procurement,Terminated,2023-05-28,2023-01-29,2025-02-21,Admin,Medium,3,True
345,Jesus Kelly,Finance,Active,2023-12-30,,2026-03-28,Read-Only,High,28,False
346,Carol Stout,Legal,Active,2025-12-05,,2026-04-12,Admin,Medium,77,False
347,Heather Hill,Procurement,Active,2024-08-06,,2026-03-27,Initiator,High,56,False
348,Kathryn Grant,Sales,Active,2024-09-19,,2026-03-21,Admin,Medium,47,False
349,Mark Patterson,HR,Active,2023-12-15,,2026-04-12,Approver,Medium,71,False
350,Veronica Strong,IT,Active,2025-10-15,,2026-04-01,Read-Only,Low,36,False
351,Amber Stewart,Finance,Active,2025-06-24,,2026-04-10,Read-Only,Medium,44,False
352,Joshua Bowers,Legal,Active,2025-05-23,,2026-04-07,Read-Only,Low,6,False
353,Lauren Chavez,HR,Active,2025-12-25,,2026-04-09,Admin,Medium,67,False
354,Patricia Payne,Procurement,Terminated,2025-05-13,2024-03-10,2025-01-02,Approver,Medium,79,True
355,Richard Maldonado,Legal,Active,2025-04-16,,2026-04-01,Admin,Low,44,False
356,Linda Harris,Procurement,Active,2024-07-09,,2026-03-29,Initiator,Medium,43,False
357,Joseph Scott,Finance,Active,2023-11-12,,2026-03-26,Admin,Low,89,False
358,Jill Bond,HR,Active,2023-07-17,,2026-04-05,Approver,Low,7,False
359,Mrs. April Brown,Procurement,Active,2025-03-30,,2026-03-28,Read-Only,High,88,False
360,Michael White,Marketing,Active,2026-01-09,,2026-03-26,Initiator,High,3,False
361,Elizabeth Gilmore,Procurement,Active,2024-06-10,,2026-03-31,Approver,Medium,89,False
362,Micheal Carr,Marketing,Active,2023-11-25,,2026-03-28,Read-Only,Low,94,False
363,Tracy Moreno,HR,Active,2025-06-05,,2026-03-28,Approver,Low,42,False
364,Holly Evans,Procurement,Active,2024-02-02,,2026-04-03,Approver,Medium,69,False
365,Tyler Pitts,Legal,Active,2024-03-19,,2026-03-23,Admin,Low,62,False
366,David Harmon DDS,Marketing,Active,2024-10-26,,2026-04-05,Admin,High,39,False
367,Gerald Carr,IT,Active,2025-01-14,,2026-03-22,Read-Only,Medium,62,False
368,Theresa Maxwell,Legal,Active,2024-08-31,,2026-04-04,Initiator,Low,87,False
369,Wendy Martin,Operations,Active,2023-12-27,,2026-03-18,Admin,High,38,False
370,Sarah Potter,HR,Active,2024-08-02,,2026-03-14,Initiator,Medium,57,False
371,Brett Mcdaniel,IT,Active,2023-07-07,,2026-04-07,Approver,Low,35,False
372,Mark Johnson,IT,Terminated,2025-06-06,2025-10-23,2026-04-09,Approver,High,7,True
373,Heather Hunt,Marketing,Active,2024-11-23,,2026-04-12,Initiator,Medium,43,False
374,Michelle Haney,Procurement,Active,2025-08-21,,2026-03-23,Approver,High,71,False
375,Shannon Mathis,Sales,Active,2023-12-02,,2026-03-24,Initiator+Approver,Medium,84,True
376,Ashley Smith DDS,Marketing,Active,2024-08-03,,2026-04-03,Admin,Low,8,False
377,Ronald Kirk,Finance,Active,2024-11-24,,2026-03-27,Initiator,High,54,False
378,Lauren Williams,Sales,Active,2025-12-30,,2026-03-18,Read-Only,Medium,24,False
379,Christy Rodriguez,IT,Active,2025-12-28,,2026-04-13,Initiator+Approver,Low,78,True
380,Regina Davies,Finance,Active,2024-04-27,,2026-04-04,Read-Only,Low,70,False
381,Steven Brown,Procurement,Active,2025-06-13,,2026-03-17,Read-Only,Medium,25,False
382,Christina Lowe,Finance,Active,2024-05-06,,2026-04-08,Read-Only,Low,33,False
383,Mark Mcbride,Sales,Active,2026-02-14,,2026-03-21,Admin,Medium,73,False
384,Andrea Williams DDS,Marketing,Active,2025-03-20,,2026-03-25,Read-Only,Medium,66,False
385,Vincent Carr,Legal,Active,2025-09-18,,2026-04-01,Initiator,High,18,False
386,Elijah Johnson,Procurement,Active,2024-05-21,,2026-03-15,Approver,High,34,False
387,Steve Franco,Operations,Active,2024-11-17,,2026-03-30,Admin,Medium,39,False
388,Samantha Pineda,HR,Active,2024-09-25,,2026-03-24,Admin,Low,31,False
389,William Gamble,HR,Terminated,2025-07-15,2026-01-19,2026-04-08,Admin,High,52,True
390,Yvette Cortez,IT,Active,2025-07-17,,2026-03-24,Admin,Medium,79,False
391,Gary Kim,Marketing,Active,2024-12-21,,2026-03-14,Approver,Medium,20,False
392,Barry Garner,Procurement,Active,2024-02-08,,2026-03-31,Read-Only,Low,86,False
393,Mark Ho,Marketing,Active,2024-10-24,,2026-03-23,Initiator,Low,58,False
394,Teresa Carter,Legal,Active,2025-10-06,,2026-03-15,Initiator,High,71,False
395,Michael Duncan PhD,Marketing,Active,2025-05-12,,2026-04-08,Admin,Low,57,False
396,Donald Galvan,Finance,Active,2025-01-18,,2026-03-22,Read-Only,High,66,False
397,Ronald Johnson,Procurement,Active,2025-11-21,,2026-03-30,Approver,Low,54,False
398,Regina Gutierrez,Procurement,Active,2025-11-16,,2026-03-27,Read-Only,Low,40,False
399,Dr. Judy Silva,HR,Active,2023-12-25,,2026-04-05,Initiator,Low,28,False
400,Linda Benson,Finance,Active,2025-12-12,,2026-03-31,Admin,Low,9,False
401,Zachary Branch,HR,Active,2025-10-24,,2026-03-15,Read-Only,High,37,False
402,Brandi Brown,Operations,Terminated,2025-03-11,2026-02-17,2026-04-10,Approver,Low,94,True
403,Teresa Sims,Operations,Active,2024-02-07,,2026-03-16,Read-Only,Medium,49,False
404,Cody Gill,Operations,Active,2025-10-01,,2026-03-23,Approver,Low,45,False
405,Dr. Ryan Taylor MD,Finance,Active,2025-03-14,,2026-03-27,Read-Only,Low,17,False
406,Sarah Scott,Marketing,Active,2026-03-07,,2026-03-20,Initiator,Medium,60,False
407,John Olsen,Operations,Active,2024-01-28,,2026-03-18,Approver,High,59,False
408,Brian Stephens,Legal,Terminated,2025-05-01,2023-05-08,2024-04-08,Approver,Low,98,True
409,Susan English,Finance,Active,2026-01-08,,2026-03-19,Read-Only,Low,99,False
410,Jamie Roman,HR,Terminated,2024-11-07,2025-10-28,2026-04-12,Initiator,High,77,True
411,Reginald Davis,HR,Active,2023-09-12,,2026-03-25,Initiator,High,95,False
412,Zachary Lopez,HR,Active,2023-12-12,,2026-03-30,Approver,Low,28,False
413,Cynthia Harris,HR,Terminated,2025-06-01,2025-09-29,2026-04-13,Admin,High,94,True
414,Mary King,Legal,Active,2024-05-27,,2026-04-06,Admin,High,85,False
415,Matthew Hall,Marketing,Active,2023-11-19,,2026-04-04,Admin,High,72,False
416,Heather Chaney,Sales,Active,2023-10-22,,2026-03-27,Read-Only,High,45,False
417,Victoria Jones,Operations,Active,2024-05-31,,2026-03-22,Read-Only,Medium,20,False
418,Allison Gibbs,IT,Active,2024-02-03,,2026-04-08,Read-Only,High,29,False
419,Thomas Miller,IT,Active,2025-05-23,,2026-03-19,Initiator+Approver,High,72,True
420,Sandra Knight,Operations,Active,2023-11-12,,2026-03-27,Approver,Medium,32,False
421,Danielle Yoder,IT,Active,2025-01-22,,2026-04-03,Initiator,Medium,48,False
422,William Powell,Finance,Terminated,2025-02-17,2025-11-28,2026-04-12,Admin,Medium,87,True
423,Anthony Lopez,HR,Active,2025-10-16,,2026-04-07,Approver,Medium,27,False
424,Michael Sandoval MD,Legal,Active,2024-07-02,,2026-03-14,Initiator,High,25,False
425,Larry Johnson,Finance,Active,2023-07-08,,2026-03-15,Approver,Low,78,False
426,Angela Mason,Marketing,Active,2023-12-23,,2026-03-15,Approver,Low,42,False
427,Kathy Moody,IT,Active,2024-01-25,,2026-03-30,Admin,Medium,34,False
428,Danielle Morales,Legal,Active,2023-04-29,,2026-03-16,Read-Only,Medium,13,False
429,Kimberly Moore,Procurement,Active,2024-05-28,,2026-03-15,Approver,Medium,41,False
430,Sophia Perry,Operations,Active,2025-12-11,,2026-03-26,Approver,Low,19,False
431,Claire Stewart,HR,Active,2024-09-26,,2026-03-27,Read-Only,Medium,20,False
432,Gwendolyn Arnold,Marketing,Active,2024-05-08,,2026-04-06,Read-Only,Low,32,False
433,Jose Gallagher,Procurement,Active,2024-04-22,,2026-04-05,Read-Only,Low,83,False
434,Kimberly Reyes,Procurement,Active,2023-08-14,,2026-04-08,Admin,High,18,False
435,Jessica Miller,Procurement,Active,2025-03-03,,2026-03-15,Initiator,Low,5,False
436,Emily Hull,Finance,Active,2025-12-05,,2026-03-20,Initiator,Medium,18,False
437,James Christian,Marketing,Terminated,2025-10-26,2025-11-01,2026-04-08,Approver,High,28,True
438,John Smith,Procurement,Active,2024-02-09,,2026-04-12,Read-Only,Low,63,False
439,Renee Santos,HR,Active,2026-03-01,,2026-03-27,Read-Only,High,3,False
440,Laura Sanchez,IT,Active,2024-08-04,,2026-04-13,Read-Only,High,14,False
441,Jessica Singh,Finance,Active,2025-05-14,,2026-04-06,Approver,Low,68,False
442,David Yu,IT,Active,2024-03-19,,2026-04-05,Read-Only,High,48,False
443,Donna Matthews,Operations,Terminated,2023-08-17,2026-01-02,2026-04-10,Approver,Low,29,True
444,Michelle Contreras,IT,Active,2025-09-30,,2026-03-24,Initiator,High,52,False
445,Gina Hogan,Operations,Active,2024-02-01,,2026-03-27,Read-Only,High,82,False
446,Jimmy Luna,HR,Active,2025-03-29,,2026-04-11,Read-Only,Medium,83,False
447,Joseph Owens,Legal,Active,2025-08-31,,2026-03-16,Initiator,High,28,False
448,Deborah Ramirez,Procurement,Active,2024-09-05,,2026-04-12,Initiator,Low,36,False
449,Justin Mercer,HR,Active,2025-03-12,,2026-03-15,Admin,High,27,False
450,Tommy Perez,Sales,Active,2023-12-20,,2026-03-15,Initiator,Medium,21,False
451,Ray Stewart,Marketing,Active,2024-01-08,,2026-03-23,Admin,Medium,97,False
452,Nicholas Rivas,Sales,Active,2025-10-05,,2026-03-28,Admin,High,13,False
453,Rick Harding,Operations,Active,2024-11-24,,2026-03-18,Initiator,Medium,78,False
454,Charles Diaz MD,Operations,Active,2024-05-15,,2026-04-13,Admin,Medium,63,False
455,Larry Harper,Marketing,Active,2024-03-16,,2026-03-27,Read-Only,Medium,24,False
456,Stacy Clay,Operations,Active,2025-09-20,,2026-03-20,Admin,High,92,False
457,Marissa Mathis,Finance,Active,2025-09-27,,2026-04-05,Approver,Medium,92,False
458,Barbara Mullen,Sales,Active,2024-01-07,,2026-04-03,Admin,High,12,False
459,Christian Dominguez,HR,Active,2024-06-21,,2026-03-30,Admin,Medium,14,False
460,Annette Terrell,Sales,Active,2025-09-17,,2026-04-08,Read-Only,Medium,72,False
461,Brian Wilcox,Operations,Active,2025-08-15,,2026-04-13,Initiator,Medium,71,False
462,Dr. Courtney Livingston,Finance,Active,2024-05-19,,2026-03-17,Read-Only,High,38,False
463,Mathew Romero,Operations,Terminated,2024-01-10,2025-12-02,2026-04-12,Initiator,Low,72,True
464,Bill Parker,Marketing,Active,2025-04-01,,2026-03-23,Read-Only,High,18,False
465,William Peterson,IT,Active,2024-07-06,,2026-04-05,Read-Only,High,9,False
466,Wayne Olson,Sales,Active,2023-10-06,,2026-04-05,Read-Only,Medium,62,False
467,Miguel Meyers,Finance,Active,2024-03-05,,2026-04-05,Approver,Low,81,False
468,Shane Pearson,Procurement,Active,2025-02-07,,2026-03-30,Initiator,High,39,False
469,Pamela Franklin,HR,Active,2023-12-25,,2026-04-03,Initiator+Approver,Medium,57,True
470,George Miller,Legal,Terminated,2023-10-15,2024-01-26,2024-10-01,Approver,Medium,42,True
471,Crystal Lewis,Marketing,Active,2023-07-07,,2026-04-03,Approver,Medium,41,False
472,Jake Norman,IT,Active,2023-06-13,,2026-03-14,Approver,Medium,49,False
473,Joseph Richards,IT,Active,2023-12-31,,2026-04-02,Initiator,Low,26,False
474,Kristen Evans,Sales,Active,2026-01-18,,2026-03-14,Read-Only,Low,27,False
475,Darrell Norman,Procurement,Active,2024-07-26,,2026-03-18,Initiator,Medium,87,False
476,Bobby Hopkins,Procurement,Active,2025-06-02,,2026-03-24,Admin,High,33,False
477,Bradley Johnson,Sales,Active,2023-10-30,,2026-03-19,Read-Only,High,58,False
478,Ashley Carter,Procurement,Terminated,2023-12-15,2025-10-17,2026-04-12,Read-Only,Low,5,True
479,Michael Smith,Legal,Active,2025-09-21,,2026-04-10,Approver,Low,86,False
480,Anthony Jackson,Legal,Active,2025-04-08,,2026-03-24,Initiator,Low,83,False
481,Alejandro Johnson,Operations,Active,2024-05-04,,2026-03-14,Read-Only,High,2,False
482,Scott Newman,Finance,Active,2024-10-01,,2026-04-06,Approver,Medium,48,False
483,Yvonne Foster,Operations,Active,2023-08-09,,2026-03-20,Approver,Medium,4,False
484,Marcus Rodriguez,Procurement,Active,2025-08-12,,2026-04-04,Read-Only,High,15,False
485,Thomas Waters,Sales,Active,2024-03-31,,2026-04-04,Admin,Medium,27,False
486,Michael Wilson,Procurement,Active,2024-03-31,,2026-03-29,Initiator+Approver,Medium,93,True
487,Shawn Jenkins,Procurement,Active,2024-05-30,,2026-04-11,Admin,High,91,False
488,Paula Wright,Finance,Active,2026-01-27,,2026-03-17,Admin,Low,14,False
489,Ralph Morris,Sales,Active,2024-10-31,,2026-03-28,Initiator+Approver,Low,21,True
490,Jennifer Allen,Legal,Terminated,2023-10-23,2025-10-14,2026-04-06,Read-Only,High,52,True
491,Tammy Torres,Sales,Active,2025-02-26,,2026-03-24,Read-Only,Medium,4,False
492,Nathan Patterson DVM,Marketing,Active,2023-09-06,,2026-03-26,Read-Only,Medium,1,False
493,Eric Bradley,Marketing,Active,2025-01-17,,2026-04-05,Initiator,Low,14,False
494,Angela Johnson,Sales,Active,2024-02-24,,2026-04-03,Approver,Medium,15,False
495,Beth Duran,IT,Active,2023-06-16,,2026-03-28,Admin,Low,50,False
496,David Cervantes,Operations,Active,2025-07-24,,2026-04-02,Admin,Medium,80,False
497,Kelli Rodriguez,Sales,Active,2024-07-13,,2026-03-15,Initiator,Low,18,False
498,Marc Wilson,Legal,Active,2025-07-16,,2026-04-06,Admin,High,24,False
499,Zachary Robinson,Legal,Active,2025-05-29,,2026-03-28,Read-Only,Medium,77,False
500,Christian Smith,Sales,Active,2024-01-19,,2026-03-31,Approver,Medium,82,False
501,Sarah Becker,Sales,Active,2025-04-07,,2026-03-29,Admin,High,24,False
502,Gina Escobar,Legal,Active,2023-09-03,,2026-03-25,Initiator,Medium,2,False
503,Matthew Garcia,Procurement,Active,2025-06-08,,2026-04-07,Read-Only,Low,65,False
504,Michelle Schroeder,Procurement,Active,2023-11-28,,2026-03-23,Read-Only,Medium,91,False
505,Ashley Cummings,Procurement,Active,2023-06-18,,2026-04-08,Initiator,Low,4,False
506,Jenny Cruz,Marketing,Active,2024-07-24,,2026-04-12,Admin,High,69,False
507,Christopher Porter,IT,Active,2025-04-04,,2026-03-20,Read-Only,Low,96,False
508,Kenneth Dunn,Procurement,Active,2023-05-03,,2026-04-10,Initiator,Medium,100,False
509,John Sims,Legal,Active,2025-12-19,,2026-03-20,Read-Only,Low,28,False
510,Michael Hartman,Operations,Terminated,2025-08-17,2023-03-25,2024-10-06,Approver,Medium,5,True
511,Oscar Washington,Procurement,Active,2024-09-22,,2026-04-02,Initiator,Medium,16,False
512,Diana Morgan,Marketing,Active,2025-01-09,,2026-03-19,Admin,Low,79,False
513,Kevin Spears,Operations,Active,2025-04-09,,2026-03-25,Approver,High,27,False
514,Amanda French,HR,Active,2024-03-26,,2026-03-27,Admin,Low,69,False
515,Christina Mitchell,Sales,Active,2024-05-21,,2026-03-22,Admin,Medium,74,False
516,Francisco Davila,IT,Active,2023-04-26,,2026-03-16,Initiator,High,97,False
517,Christopher Thompson,Operations,Active,2025-11-13,,2026-04-05,Approver,Low,17,False
518,Brandon Mcguire,Marketing,Active,2025-05-19,,2026-03-22,Admin,High,98,False
519,Ashley Taylor,Operations,Active,2023-06-16,,2026-04-09,Admin,Low,54,False
520,Kurt Wolf,Operations,Active,2023-09-01,,2026-04-11,Initiator+Approver,Medium,66,True
521,Rodney Nixon,IT,Terminated,2024-02-18,2025-12-04,2026-04-11,Read-Only,Medium,75,True
522,Alfred Graham,HR,Active,2025-09-05,,2026-03-21,Read-Only,Low,86,False
523,Kristen Hodges,Legal,Active,2025-11-05,,2026-03-19,Read-Only,High,55,False
524,Brandon Vaughan,Marketing,Active,2023-06-05,,2026-04-05,Initiator+Approver,Medium,44,True
525,Mark Miranda,Sales,Active,2023-06-25,,2026-03-19,Admin,Low,98,False
526,Marissa Smith,HR,Active,2025-12-10,,2026-04-10,Read-Only,High,16,False
527,Susan Rowe,Sales,Active,2023-09-23,,2026-03-30,Initiator+Approver,Medium,26,True
528,Ann Reynolds,Sales,Active,2024-07-04,,2026-04-08,Admin,High,84,False
529,Peggy Walter,Legal,Active,2024-10-18,,2026-04-11,Admin,Low,84,False
530,Lauren Archer,Sales,Active,2025-11-28,,2026-04-01,Admin,Low,90,False
531,Erica Scott,Marketing,Active,2023-10-17,,2026-03-24,Initiator+Approver,Low,13,True
532,Joshua Gates,HR,Active,2025-01-01,,2026-03-29,Initiator,High,76,False
533,Larry Baker,Marketing,Active,2023-04-16,,2026-03-23,Read-Only,High,2,False
534,Anna Young,Legal,Active,2025-07-11,,2026-03-17,Read-Only,Low,17,False
535,Scott Greene,Procurement,Active,2025-10-20,,2026-04-06,Read-Only,High,94,False
536,Steven Clarke,Finance,Active,2025-08-15,,2026-04-03,Admin,Medium,18,False
537,April Larson MD,Operations,Active,2025-06-15,,2026-03-24,Approver,High,68,False
538,Joan Rodgers,HR,Active,2025-04-12,,2026-03-30,Initiator+Approver,Low,28,True
539,William Castaneda,Sales,Active,2023-11-22,,2026-03-25,Read-Only,High,12,False
540,Jerry Anderson,Finance,Active,2025-06-01,,2026-03-20,Initiator,Low,94,False
541,Anthony Thompson,Operations,Active,2024-03-25,,2026-03-14,Read-Only,Medium,18,False
542,Daniel Holmes,Marketing,Active,2024-08-24,,2026-03-24,Initiator,High,71,False
543,Christian Bradley,IT,Active,2026-01-19,,2026-03-17,Admin,High,67,False
544,Dr. Casey Simpson MD,Marketing,Active,2024-01-02,,2026-04-04,Initiator,High,64,False
545,Anthony Hill,Operations,Active,2025-07-27,,2026-04-06,Read-Only,Low,77,False
546,Randy Molina,Finance,Active,2026-02-18,,2026-04-02,Admin,High,50,False
547,Emily French MD,Operations,Active,2024-02-25,,2026-03-27,Approver,Medium,99,False
548,Kayla Cooper,Finance,Active,2026-02-08,,2026-03-26,Initiator,High,34,False
549,Christopher Cannon,Marketing,Active,2025-12-23,,2026-03-15,Initiator,Medium,65,False
550,John White,IT,Active,2023-05-23,,2026-03-20,Read-Only,Medium,90,False
551,Andrew Thompson,Operations,Active,2025-09-27,,2026-03-24,Approver,Medium,11,False
552,Natasha Morgan,IT,Active,2025-10-04,,2026-03-28,Approver,High,69,False
553,Susan Shelton,Legal,Active,2024-01-04,,2026-03-26,Initiator,Medium,90,False
554,Albert Lee III,Operations,Active,2024-11-11,,2026-04-12,Approver,High,56,False
555,Jason Martin,Finance,Active,2023-08-29,,2026-03-25,Initiator,Medium,86,False
556,Charles Mccoy,Sales,Active,2025-07-13,,2026-04-13,Approver,Low,2,False
557,Rachel Patel,Sales,Active,2023-06-02,,2026-03-14,Admin,Low,67,False
558,Michael Valencia,IT,Active,2025-04-07,,2026-04-02,Approver,Low,100,False
559,Linda Watson,IT,Active,2025-07-16,,2026-03-20,Initiator,Medium,55,False
